"Reporting starts","Reporting ends","Campaign name","Campaign delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (DKK)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (DKK)",Ends,"Attribution setting","Purchase ROAS (return on ad spend)",Purchases,"Results value","Result value indicator","Link clicks","CTR (link click-through rate)","CPC (all) (DKK)","Post engagements","Landing page views","Adds to cart","Checkouts initiated",ThruPlays
2026-08-17,2026-08-23,"19/6 2023 - Sales collection video",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"23/6 2023 - Sales campaign - UK MPA",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"11/7 2023 - Sales campaign Women - UK MPA",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"19/7 2023 - MPA RM campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"11/10 2023 - Advantage+ shopping campaign Campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"4/12 2023 - Safety Shoe Sale  Campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"Ongoing | Prospecting | Sales | Broad | Advantage+ | SH Campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"4/1 2024 - RM - UK Campaign",inactive,,,,100,Daily,0,0,0,0,0,Ongoing,"7-day click",,,,,,,0,,,,,
2026-08-17,2026-08-23,"5/6 Michelle Job add - KAM Jylland",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"AS 7/1 25 - Purchase - Flexible ad Campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"Ongoing | Retargeting | Sales | Dynamic Abandoned Cart - 30 Days | SH",inactive,,,,6.5,Daily,0,0,0,0,0,Ongoing,"7-day click",,,,,,,0,,,,,
2026-08-17,2026-08-23,"Customised Workwear | Sales | Advantage+ | SH Campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"Key Categories | Sales | Advantage+ | SH Campaign",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"Customised Workwear | Awareness | Advantage+ | SH Campaign – Copy",inactive,,,,100,Daily,0,0,0,0,0,Ongoing,"7-day click or 1-day view",,,,,,,0,,,,,
2026-08-17,2026-08-23,"Ongoing | Sales | Hi-Vis Only | Advantage+ | SH",active,27,actions:offsite_conversion.fb_pixel_purchase,99.80037037,479,Daily,2694.61,71379,28587,2.496904,37.750739,Ongoing,"7-day click or 1-day view",5.107967,27,13763.98,action_values:offsite_conversion.fb_pixel_purchase,1118,1.566287,2.08078,1297,1037,68,33,21
2026-08-17,2026-08-23,"Ongoing | Sales | ProTex1 | Advantage+ | SH",active,11,actions:offsite_conversion.fb_pixel_purchase,151.34,327,Daily,1664.74,43051,22550,1.909135,38.66902,Ongoing,"7-day click or 1-day view",5.559517,11,9255.15,action_values:offsite_conversion.fb_pixel_purchase,827,1.920977,1.710935,851,764,53,15,
2026-08-17,2026-08-23,"WinterSale | Prospecting | Sales | Advantage+",inactive,,,,"Using ad set budget",0,0,0,0,0,0,Ongoing,"7-day click",,,,,,,0,,,,,
2026-08-17,2026-08-23,"VD | Broad | Prospecting | Sales",active,26,actions:offsite_conversion.fb_pixel_purchase,179.21769231,523,Daily,4659.66,82526,27935,2.954215,56.462933,Ongoing,"7-day click",2.862984,26,13340.53,action_values:offsite_conversion.fb_pixel_purchase,1988,2.408938,1.935879,3720,1661,145,59,412
2026-08-17,2026-08-23,"VD | Retargeting | DPA Campaign | Sales",inactive,,,,145,Daily,0,0,0,0,0,Ongoing,"7-day click",,,,,,,0,,,,,
2026-08-17,2026-08-23,"VD | Retargeting | DPA",active,18,actions:offsite_conversion.fb_pixel_purchase,116.99666667,217,Daily,2105.94,39857,16982,2.347014,52.837394,Ongoing,"7-day click",5.208059,18,10967.86,action_values:offsite_conversion.fb_pixel_purchase,885,2.220438,2.04858,962,799,96,33,13
2026-08-17,2026-08-23,"VD | Retargeting | DPA Broad Remarket",inactive,,,,44,Daily,0,0,0,0,0,Ongoing,"7-day click",,,,,,,0,,,,,
2026-08-17,2026-08-23,"VD | Broad | Awareness",active,126667,reach,7.20156,196,Daily,912.2,168803,126667,1.332652,5.403932,Ongoing,"7-day click or 1-day view",,,,,121,0.071681,5.847436,1767,87,1,1,91
2026-08-17,2026-08-23,"VD | Sales | Trousers | DPA",active,5,actions:offsite_conversion.fb_pixel_purchase,136.24,327,Daily,681.2,12874,5312,2.423569,52.912848,Ongoing,"7-day click or 1-day view",4.273488,5,2911.1,action_values:offsite_conversion.fb_pixel_purchase,196,1.522448,2.948918,204,177,23,10,2
2026-08-17,2026-08-23,"VD | Sales | Seasonal Best Sellers | DPA",active,7,actions:offsite_conversion.fb_pixel_purchase,86.62714286,174,Daily,606.39,11730,5004,2.344125,51.695652,Ongoing,"7-day click or 1-day view",5.179967,7,3141.08,action_values:offsite_conversion.fb_pixel_purchase,178,1.517477,2.719238,204,154,27,3,10
