"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (DKK)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (DKK)",Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Purchase ROAS (return on ad spend)",Purchases,"Results value","Result value indicator","Link clicks","CTR (link click-through rate)","CPC (all) (DKK)","Post engagements","Landing page views","Adds to cart","Checkouts initiated",ThruPlays
2026-08-24,2026-08-30,"Static | Existing | Trousers",active,1,actions:offsite_conversion.fb_pixel_purchase,181.22,"Using campaign budget",0,181.22,3074,1664,1.847356,58.952505,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T13:12:36+0100,-,-,-,"Sales Existing | Trousers | DPA Ad Set",1.537358,1,278.6,action_values:offsite_conversion.fb_pixel_purchase,42,1.366298,3.698367,45,35,3,,
2026-08-24,2026-08-30,"Static | Existing | SB",active,4,actions:offsite_conversion.fb_pixel_purchase,115.98,"Using campaign budget",0,463.92,8396,3703,2.267351,55.254883,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sales Existing | SB | DPA Ad Set",2.814321,4,1305.62,action_values:offsite_conversion.fb_pixel_purchase,138,1.64364,2.993032,143,133,31,3,
2026-08-24,2026-08-30,"Boot | Full day on site – Copy",active,,,,"Using campaign budget",0,0.2,4,4,1,50,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,1,,,,1
2026-08-24,2026-08-30,"Boot | Proper support – Copy",active,,,,"Using campaign budget",0,22.26,231,187,1.235294,96.363636,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,6,2.597403,3.71,7,3,,,
2026-08-24,2026-08-30,"Shorts | Last month",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Stretch Work Trousers",active,54521,reach,9.11373599,"Using campaign budget",0,496.89,76242,54521,1.398397,6.517274,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Video Creatives",,,,,60,0.078697,6.370385,70,38,,,
2026-08-24,2026-08-30,"Kit | Liked the workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Kit | Liked the workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Static | Existing | DPA Trousers",active,1,actions:offsite_conversion.fb_pixel_purchase,497.6,"Using campaign budget",0,497.6,9760,5475,1.782648,50.983607,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T13:12:36+0100,Average,"Above average",Average,"Sales Existing | Trousers | DPA Ad Set",0.559003,1,278.16,action_values:offsite_conversion.fb_pixel_purchase,128,1.311475,2.475622,130,104,8,4,
2026-08-24,2026-08-30,"Static | Existing | DPA SB",active,5,actions:offsite_conversion.fb_pixel_purchase,45.412,"Using campaign budget",0,227.06,6335,3790,1.671504,35.842147,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Sales Existing | SB | DPA Ad Set",12.942218,5,2938.66,action_values:offsite_conversion.fb_pixel_purchase,43,0.678769,3.440303,46,33,10,1,
2026-08-24,2026-08-30,"Shorts | Waiting on manager – Copy",active,,,,"Using campaign budget",0,0.57,10,9,1.111111,57,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,1,,,,
2026-08-24,2026-08-30,"Video | UGC Lets be honest",active,,,,"Using campaign budget",0,3.08,19,17,1.117647,162.105263,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,1,5.263158,1.54,6,1,,,2
2026-08-24,2026-08-30,"Boot | After safety",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shirt | Shouldn't need",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Kit | Summer on site",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Kit | Summer on site",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Hi Vis Customer Testimonials",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | Good kit shouldn't – Copy",active,,,,"Using campaign budget",0,0.3,7,6,1.166667,42.857143,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,2,,,,1
2026-08-24,2026-08-30,"Video | UGC If you're getting soaked",active,,,,"Using campaign budget",0,2.09,26,26,1,80.384615,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,2,7.692308,0.696667,8,1,,,4
2026-08-24,2026-08-30,"Shorts | Waiting on manager",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shirt | Ticks every box",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"UGC | Shirt Video 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | By midday",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic |  Rain Jacket",active,19606,reach,5.4478221,"Using campaign budget",0,106.81,21096,19606,1.075997,5.063045,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",,,,,34,0.161168,3.141471,34,23,,,
2026-08-24,2026-08-30,"Shirt | Shouldn't need – Copy",active,,,,"Using campaign budget",0,0.14,2,2,1,70,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0.14,2,,,,1
2026-08-24,2026-08-30,"Video | UGC Most people don't realise",active,,,,"Using campaign budget",0,2.98,23,20,1.15,129.565217,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,3,,,,
2026-08-24,2026-08-30,"Shirt | Does the job all year round",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Jacket | All year round",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Jacket | Video 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | After safety",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Polo shirt + Trousers",active,32703,reach,4.9600954,"Using campaign budget",0,162.21,33171,32703,1.014311,4.890115,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",,,,,45,0.135661,3.379375,47,28,,,
2026-08-24,2026-08-30,"Kit | Summer on site – Copy",active,,,,"Using campaign budget",0,0.69,9,9,1,76.666667,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,3,33.333333,0.23,6,2,,,2
2026-08-24,2026-08-30,"Video | UGC If you are constantly",active,,,,"Using campaign budget",0,0.14,1,1,1,140,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Jacket | Whatever the weather",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shorts | Still waiting",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | Good kit shouldn't",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | Proper support",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Embroidery",active,10079,reach,7.64262328,"Using campaign budget",0,77.03,11511,10079,1.142078,6.69186,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",,,,,3,0.026062,12.838333,1544,3,,,87
2026-08-24,2026-08-30,"Trousers | Worth having – Copy",active,,,,"Using campaign budget",0,1.14,17,13,1.307692,67.058824,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,4,,,,1
2026-08-24,2026-08-30,"Video | UGC I tracked down",active,,,,"Using campaign budget",0,3,48,40,1.2,62.5,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,1,2.083333,1.5,6,1,,,1
2026-08-24,2026-08-30,"Shirt | For you",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shorts | Last month",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | Full day on site",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | Worth having",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Spring Essentials",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | 100% cotton – Copy",active,,,,"Using campaign budget",0,1.19,18,16,1.125,66.111111,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,1.19,5,,,,
2026-08-24,2026-08-30,"Video | UGC Grabbed These Veltuff Trousers",active,,,,"Using campaign budget",0,6.03,79,61,1.295082,76.329114,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,3,3.797468,2.01,16,3,,,3
2026-08-24,2026-08-30,"Boot | By midday",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shorts | Last month",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | Tradie trousers",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | 100% cotton",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Stretch Work Trousers",active,60107,reach,6.47728218,"Using campaign budget",0,389.33,69974,60107,1.164157,5.563924,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",1.737934,1,,,72,0.102895,4.374494,77,39,7,1,
2026-08-24,2026-08-30,"Shirt | Breathable but fading – Copy",active,,,,"Using campaign budget",0,3.43,40,39,1.025641,85.75,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,3.43,9,,,,3
2026-08-24,2026-08-30,"Video | UGC 3",active,,,,"Using campaign budget",0,0.93,11,10,1.1,84.545455,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,4,,,,2
2026-08-24,2026-08-30,"Trousers | Worth having",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"DPA | Summer Workwear",active,1,actions:offsite_conversion.fb_pixel_purchase,93.65,"Using campaign budget",0,93.65,2257,1214,1.859143,41.493132,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",4.198505,1,393.19,action_values:offsite_conversion.fb_pixel_purchase,32,1.417811,2.464474,32,29,1,2,
2026-08-24,2026-08-30,"Shorts | Too warm",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | Durable, functional",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Sun Approved",active,4426,reach,6.42114776,"Using campaign budget",0,28.42,4726,4426,1.067781,6.013542,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | Durable, functional – Copy",active,,,,"Using campaign budget",0,1.22,12,11,1.090909,101.666667,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,1.22,2,,,,
2026-08-24,2026-08-30,"Video | UGC 2",active,1,actions:offsite_conversion.fb_pixel_purchase,115.57,"Using campaign budget",0,115.57,1273,926,1.37473,90.785546,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",7.46275,1,862.47,action_values:offsite_conversion.fb_pixel_purchase,30,2.356638,2.626591,277,19,12,2,86
2026-08-24,2026-08-30,"Boot | Proper support",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"DPA | Entire Catalogue",active,7,actions:offsite_conversion.fb_pixel_purchase,101.75142857,"Using campaign budget",0,712.26,14731,5295,2.782059,48.351096,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:06:05+0100,"Above average",-,-,"DPA | Entire Catalouge",4.641297,7,3305.81,action_values:offsite_conversion.fb_pixel_purchase,295,2.00258,2.023466,308,254,31,5,2
2026-08-24,2026-08-30,"UGC | Shirt Video",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shorts | Too warm",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Customer Testimonial",active,26302,reach,5.82579272,"Using campaign budget",0,153.23,28732,26302,1.092388,5.333078,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",,,,,22,0.07657,5.4725,24,12,,,
2026-08-24,2026-08-30,"Jacket | Video 1 – Copy",active,,,,"Using campaign budget",0,0.81,10,10,1,81,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,4,,,,2
2026-08-24,2026-08-30,"Video | UGC 1",active,,,,"Using campaign budget",0,2.42,22,21,1.047619,110,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,6,,,,3
2026-08-24,2026-08-30,"Trousers | 100% cotton",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"DPA | Protex1 Range",active,,,,"Using campaign budget",0,1.79,40,37,1.081081,44.75,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | Durable, functional",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Jacket | British weather",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Organic | Spring Ready Polos",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | After safety – Copy",active,,,,"Using campaign budget",0,4.56,78,68,1.147059,58.461538,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,1,1.282051,4.56,26,1,1,,6
2026-08-24,2026-08-30,"Boot | Full day on site",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Hi Vis | Affordability For Whole Crew",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"DPA | HiVis | Broad",active,,,,"Using campaign budget",0,4.04,63,52,1.211538,64.126984,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,1,1.587302,4.04,2,1,,,
2026-08-24,2026-08-30,"Trousers | 100% cotton",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Jacket | Whatever the weather",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Safety Boots | Close Up Image – Copy",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Boot | By midday – Copy",active,,,,"Using campaign budget",0,1.2,17,11,1.545455,70.588235,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,5,,,,1
2026-08-24,2026-08-30,"Jacket | All year round",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shirt | Breathable but fading",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"DPA | Entire Catalogue",active,6,actions:offsite_conversion.fb_pixel_purchase,108.84833333,"Using campaign budget",0,653.09,12581,4869,2.583898,51.910818,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,"Above average",-,-,"DPA | Creative Adset",6.231239,6,4069.56,action_values:offsite_conversion.fb_pixel_purchase,309,2.456085,1.949522,335,277,32,10,4
2026-08-24,2026-08-30,"Shirt | Breathable but fading",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Jacket | Weather cant make up its mind",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Hi-Vis Certification | One Jacket - 4 Seasons",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Hi Vis | Affordability For Whole Crew – Copy",active,1,actions:offsite_conversion.fb_pixel_purchase,28.94,"Using campaign budget",0,28.94,389,293,1.327645,74.395887,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",19.700415,1,570.13,action_values:offsite_conversion.fb_pixel_purchase,18,4.627249,1.523158,39,8,5,,4
2026-08-24,2026-08-30,"Trousers | Tradie trousers",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Veltuff | Summer Catalog",not_delivering,,,,"Using campaign budget",0,7.58,114,94,1.212766,66.491228,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-14T15:28:20+0100,-,-,-,"Prospecting | Summer Catalog DPA",,,,,2,1.754386,1.516,22,,,,5
2026-08-24,2026-08-30,"Safety Boots | Close Up Image",active,,,,"Using campaign budget",0,0.57,14,8,1.75,40.714286,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Trousers | Built for the job",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,0,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Shorts | Still waiting",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-24,2026-08-30,"Hi-Vis Certification | Hi-Vis Workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
